type,sample.sample_id,pdx.pdx_id,cell_line.cell_line_id,pathology_file_id,file_name,file_type,file_description,file_size,md5sum,file_url_in_cds,dcf_indexd_guid,image_modality,license,magnification,fixation_embedding_method,staining_method,deidentification_method,percent_tumor,percent_necrosis,file_mapping_level,id,sample.id,pdx.id,cell_line.id
pathology_file,0DAEHH,,,0D9WOL.svs_1,0D9WOL.svs,svs,,2423418839,92a5c5d2ac82fc1ad7d8e27f29577627,s3://TBD/,dg.4DFC/83715d19-f6ba-49c1-b69e-23601268bbde,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,10,,,,,
pathology_file,0DAEHO,,,0D9WOL.svs_2,0D9WOL.svs,svs,,2423418839,92a5c5d2ac82fc1ad7d8e27f29577627,s3://TBD/,dg.4DFC/83715d19-f6ba-49c1-b69e-23601268bbde,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,10,,,,,
pathology_file,0DB9NX,,,0DAX7K_120804.svs_1,0DAX7K_120804.svs,svs,,405040431,c76dbd73aea635f4faab6e4a27f38eae,s3://TBD/,dg.4DFC/ce953bd0-f1e7-4117-a358-ff491153b894,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DB9O5,,,0DAX7K_120804.svs_2,0DAX7K_120804.svs,svs,,405040431,c76dbd73aea635f4faab6e4a27f38eae,s3://TBD/,dg.4DFC/ce953bd0-f1e7-4117-a358-ff491153b894,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DBFCE,,,0DBA03_121618.svs_1,0DBA03_121618.svs,svs,,1123279725,537271df3358d84a6c05a31a1df774a2,s3://TBD/,dg.4DFC/5ad07685-ff91-4ccf-b81e-c1777233c094,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DBFCG,,,0DBA03_121618.svs_2,0DBA03_121618.svs,svs,,1123279725,537271df3358d84a6c05a31a1df774a2,s3://TBD/,dg.4DFC/5ad07685-ff91-4ccf-b81e-c1777233c094,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DBHZ3,,,0DBEE2_121433.svs_1,0DBEE2_121433.svs,svs,,257495195,7dae4a93e570dbac42cc6ddc1b70cb47,s3://TBD/,dg.4DFC/dcdeb90d-bac5-4848-8d89-f2c198c353cc,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,60,40,,,,,
pathology_file,0DBHZD,,,0DBEE2_121433.svs_2,0DBEE2_121433.svs,svs,,257495195,7dae4a93e570dbac42cc6ddc1b70cb47,s3://TBD/,dg.4DFC/dcdeb90d-bac5-4848-8d89-f2c198c353cc,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,60,40,,,,,
pathology_file,0DBN9O,,,0DBFPQ_121310.svs_1,0DBFPQ_121310.svs,svs,,769489823,586bb918abceaff4e649f5ed69d584f2,s3://TBD/,dg.4DFC/4bdbe48c-6b9e-42ac-90d0-a7131abc55a0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,0,,,,,
pathology_file,0DBNBF,,,0DBFPQ_121310.svs_2,0DBFPQ_121310.svs,svs,,769489823,586bb918abceaff4e649f5ed69d584f2,s3://TBD/,dg.4DFC/4bdbe48c-6b9e-42ac-90d0-a7131abc55a0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,0,,,,,
pathology_file,0DBW3Q,,,0DBQKZ_122310.svs_1,0DBQKZ_122310.svs,svs,,433399265,3e0e1514fb98441d6acb2d7c2662a9cf,s3://TBD/,dg.4DFC/f4047e7e-7368-49c7-9fc6-956653de5bdf,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DBW4B,,,0DBQKZ_122310.svs_2,0DBQKZ_122310.svs,svs,,433399265,3e0e1514fb98441d6acb2d7c2662a9cf,s3://TBD/,dg.4DFC/f4047e7e-7368-49c7-9fc6-956653de5bdf,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DBU0J,,,0DBQL6_122650.svs_1,0DBQL6_122650.svs,svs,,1411488547,8b9b2734629bb0603d2874dfa465b8e0,s3://TBD/,dg.4DFC/4f035743-9088-4e4e-94f9-8739674ed48d,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,10,,,,,
pathology_file,0DBU0Y,,,0DBQL6_122650.svs_2,0DBQL6_122650.svs,svs,,1411488547,8b9b2734629bb0603d2874dfa465b8e0,s3://TBD/,dg.4DFC/4f035743-9088-4e4e-94f9-8739674ed48d,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,10,,,,,
pathology_file,0DBW3S,,,0DBSQ8_122845.svs_1,0DBSQ8_122845.svs,svs,,2381277489,c5a55e8c33db1ec6f66ec4819e9e6ec9,s3://TBD/,dg.4DFC/77e25180-287b-494c-a322-a0c06dee81f6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DBW4F,,,0DBSQ8_122845.svs_2,0DBSQ8_122845.svs,svs,,2381277489,c5a55e8c33db1ec6f66ec4819e9e6ec9,s3://TBD/,dg.4DFC/77e25180-287b-494c-a322-a0c06dee81f6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DC45W,,,0DBTZN_122207.svs_1,0DBTZN_122207.svs,svs,,1709384259,2e6be734225d9f0d297379802f2ab364,s3://TBD/,dg.4DFC/b97d99c3-53c6-4aa6-9ec2-d4cf029f2464,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DC462,,,0DBTZN_122207.svs_2,0DBTZN_122207.svs,svs,,1709384259,2e6be734225d9f0d297379802f2ab364,s3://TBD/,dg.4DFC/b97d99c3-53c6-4aa6-9ec2-d4cf029f2464,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DC29G,,,0DBVRM_121349.svs,0DBVRM_121349.svs,svs,,134572093,46488ee816ba1e827dec4f662ba4bec6,s3://TBD/,dg.4DFC/128b01c5-d77d-4f68-aa05-6f9d7213dfb5,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DBZ5C,,,0DBVZT_122031.svs_1,0DBVZT_122031.svs,svs,,2087364241,d80fe91968bd7bc8c49e99aafa6e031f,s3://TBD/,dg.4DFC/761128d2-ba4a-4491-b056-b7e704bea864,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DBZ5D,,,0DBVZT_122031.svs_2,0DBVZT_122031.svs,svs,,2087364241,d80fe91968bd7bc8c49e99aafa6e031f,s3://TBD/,dg.4DFC/761128d2-ba4a-4491-b056-b7e704bea864,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DC29I,,,0DBZ7N_121833.svs_1,0DBZ7N_121833.svs,svs,,596145229,e8a6723a434d757a28367b790fc4abf0,s3://TBD/,dg.4DFC/9a1694a7-6fe5-4ebd-b7af-c882bb09eb18,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,20,0,,,,,
pathology_file,0DC2A3,,,0DBZ7N_121833.svs_2,0DBZ7N_121833.svs,svs,,596145229,e8a6723a434d757a28367b790fc4abf0,s3://TBD/,dg.4DFC/9a1694a7-6fe5-4ebd-b7af-c882bb09eb18,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,20,0,,,,,
pathology_file,0DC29K,,,0DBZER_122508.svs_1,0DBZER_122508.svs,svs,,1938663031,86a94bab3b9cf2b7b598b8de312967dc,s3://TBD/,dg.4DFC/b2c64de2-f81b-44b4-9708-33c29f0fc846,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DC2A0,,,0DBZER_122508.svs_2,0DBZER_122508.svs,svs,,1938663031,86a94bab3b9cf2b7b598b8de312967dc,s3://TBD/,dg.4DFC/b2c64de2-f81b-44b4-9708-33c29f0fc846,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DC630,,,0DC0OX_123005.svs_1,0DC0OX_123005.svs,svs,,1540528449,e3af2bde1b91d13b9ef4eff2eb80a1bc,s3://TBD/,dg.4DFC/f4bf738a-5f42-480a-91f2-5a55308634d1,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DC639,,,0DC0OX_123005.svs_2,0DC0OX_123005.svs,svs,,1540528449,e3af2bde1b91d13b9ef4eff2eb80a1bc,s3://TBD/,dg.4DFC/f4bf738a-5f42-480a-91f2-5a55308634d1,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DCMP3,,,0DC18B_101534.svs,0DC18B_101534.svs,svs,,240294461,fd25a5f1f2acb378628cfef789e0987e,s3://TBD/,dg.4DFC/d9bba6fa-ee5f-4f5f-a9b3-b6957e0d8a83,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DC7SP,,,0DC1C2_101802.svs_1,0DC1C2_101802.svs,svs,,398759131,520c687148bd618a5123fb5bc0dfce37,s3://TBD/,dg.4DFC/4e182116-1b86-4ad1-96a7-92d54bf2fd42,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DC7SS,,,0DC1C2_101802.svs_2,0DC1C2_101802.svs,svs,,398759131,520c687148bd618a5123fb5bc0dfce37,s3://TBD/,dg.4DFC/4e182116-1b86-4ad1-96a7-92d54bf2fd42,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DC9UQ,,,0DC73B_101850.svs_1,0DC73B_101850.svs,svs,,253400629,443ab7e4368c2ead4072413e8a626150,s3://TBD/,dg.4DFC/a4711d40-a091-4e43-b26a-00bceb61ba67,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DC9V0,,,0DC73B_101850.svs_2,0DC73B_101850.svs,svs,,253400629,443ab7e4368c2ead4072413e8a626150,s3://TBD/,dg.4DFC/a4711d40-a091-4e43-b26a-00bceb61ba67,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DCBIR,,,0DC86Z_102511.svs_1,0DC86Z_102511.svs,svs,,740011449,5b0608a27c003158fe35635eea500eb5,s3://TBD/,dg.4DFC/04702723-ddba-47b1-9b69-d9d2f2103045,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,10,,,,,
pathology_file,0DCBJ3,,,0DC86Z_102511.svs_2,0DC86Z_102511.svs,svs,,740011449,5b0608a27c003158fe35635eea500eb5,s3://TBD/,dg.4DFC/04702723-ddba-47b1-9b69-d9d2f2103045,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,10,,,,,
pathology_file,0DCUKZ,,,0DCA5A_102156.svs,0DCA5A_102156.svs,svs,,402562151,859408bba0a3c8f4cd4d5bbda235b813,s3://TBD/,dg.4DFC/20fe0506-e8fb-4bfd-8d3e-d8aa5337649c,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DCEQT,,,0DCC5Y_103236.svs_1,0DCC5Y_103236.svs,svs,,790086459,3a235475bc88311fe3fb587eb2a34251,s3://TBD/,dg.4DFC/fb1a9013-5aee-4f71-a6db-baa94140a774,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DCER6,,,0DCC5Y_103236.svs_2,0DCC5Y_103236.svs,svs,,790086459,3a235475bc88311fe3fb587eb2a34251,s3://TBD/,dg.4DFC/fb1a9013-5aee-4f71-a6db-baa94140a774,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DCM16,,,0DCFCL_150552.svs_1,0DCFCL_150552.svs,svs,,716790161,66e42df9bce39eb7f5110025200be461,s3://TBD/,dg.4DFC/8efe78d6-8827-4190-b253-a3162bf8b88a,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,10,,,,,
pathology_file,0DCM1J,,,0DCFCL_150552.svs_2,0DCFCL_150552.svs,svs,,716790161,66e42df9bce39eb7f5110025200be461,s3://TBD/,dg.4DFC/8efe78d6-8827-4190-b253-a3162bf8b88a,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,10,,,,,
pathology_file,0DCMP4,,,0DCGCY_103440.svs_1,0DCGCY_103440.svs,svs,,1805149323,5a2a2b211a2c273721ff397afb4f431f,s3://TBD/,dg.4DFC/3e60fc6a-8473-4735-9f07-9e72ba20fce6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,10,,,,,
pathology_file,0DCMP6,,,0DCGCY_103440.svs_2,0DCGCY_103440.svs,svs,,1805149323,5a2a2b211a2c273721ff397afb4f431f,s3://TBD/,dg.4DFC/3e60fc6a-8473-4735-9f07-9e72ba20fce6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,10,,,,,
pathology_file,0DCJR8,,,0DCGHJ_102648.svs_1,0DCGHJ_102648.svs,svs,,437730691,b64f7e8874e859e79d3d258af5d5ffdb,s3://TBD/,dg.4DFC/a7aeecd5-2d87-4090-a0a8-de9c7607ef56,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,20,,,,,
pathology_file,0DCJRA,,,0DCGHJ_102648.svs_2,0DCGHJ_102648.svs,svs,,437730691,b64f7e8874e859e79d3d258af5d5ffdb,s3://TBD/,dg.4DFC/a7aeecd5-2d87-4090-a0a8-de9c7607ef56,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,20,,,,,
pathology_file,0DCM12,,,0DCI7D_102001.svs_1,0DCI7D_102001.svs,svs,,1499956171,580719c0aba73e17b5fb570e02c2d383,s3://TBD/,dg.4DFC/a04426cc-4166-4cac-bcf6-34faa1ae1bb0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,10,,,,,
pathology_file,0DCM1M,,,0DCI7D_102001.svs_2,0DCI7D_102001.svs,svs,,1499956171,580719c0aba73e17b5fb570e02c2d383,s3://TBD/,dg.4DFC/a04426cc-4166-4cac-bcf6-34faa1ae1bb0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,10,,,,,
pathology_file,0DCWB8,,,0DCM1U_101706.svs_1,0DCM1U_101706.svs,svs,,254674131,dd575c5da1f9b661e5e8cd549e1cb4f4,s3://TBD/,dg.4DFC/477096ae-9aa8-445e-a514-1f11142437df,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DCWBE,,,0DCM1U_101706.svs_2,0DCM1U_101706.svs,svs,,254674131,dd575c5da1f9b661e5e8cd549e1cb4f4,s3://TBD/,dg.4DFC/477096ae-9aa8-445e-a514-1f11142437df,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DCS58,,,0DCM20_150648.svs,0DCM20_150648.svs,svs,,267718885,a418d4657da37517f5754b8327bff611,s3://TBD/,dg.4DFC/36af852c-1ee2-45e2-84b2-628208e5f6e7,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,10,,,,,
pathology_file,0DD1FF,,,0DCMYN_150846.svs,0DCMYN_150846.svs,svs,,424124445,463c16c400af293f4ab74066293d4e1d,s3://TBD/,dg.4DFC/91e2a45e-1c73-486c-b7f5-3b6f365f175a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DCX9O,,,0DCPMD_150954.svs_1,0DCPMD_150954.svs,svs,,589789923,50964dd0afab4cab72e810e80156f8de,s3://TBD/,dg.4DFC/9fc547bf-6051-4b29-99e7-6586bd909cf9,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,80,10,,,,,
pathology_file,0DCXB6,,,0DCPMD_150954.svs_2,0DCPMD_150954.svs,svs,,589789923,50964dd0afab4cab72e810e80156f8de,s3://TBD/,dg.4DFC/9fc547bf-6051-4b29-99e7-6586bd909cf9,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,80,10,,,,,
pathology_file,0DCWBC,,,0DCR0K_150742.svs_1,0DCR0K_150742.svs,svs,,381821129,75e8071d913a1a46236375fb3a882196,s3://TBD/,dg.4DFC/9f57ce49-3607-4f3f-91b3-9c7c45cbfe7e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,90,0,,,,,
pathology_file,0DCY0J,,,0DCR0K_150742.svs_2,0DCR0K_150742.svs,svs,,381821129,75e8071d913a1a46236375fb3a882196,s3://TBD/,dg.4DFC/9f57ce49-3607-4f3f-91b3-9c7c45cbfe7e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,90,0,,,,,
pathology_file,0DCX9L,,,0DCTR7_102903.svs_1,0DCTR7_102903.svs,svs,,407149797,315ebaa0d2e864b0afee346e25251ed6,s3://TBD/,dg.4DFC/8fac41ef-6086-4ffa-be2f-08876c286fb5,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DCX9W,,,0DCTR7_102903.svs_2,0DCTR7_102903.svs,svs,,407149797,315ebaa0d2e864b0afee346e25251ed6,s3://TBD/,dg.4DFC/8fac41ef-6086-4ffa-be2f-08876c286fb5,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DCXBA,,,0DCU21_151141.svs,0DCU21_151141.svs,svs,,1198392599,2290d162780dd8e923b0069914dc9148,s3://TBD/,dg.4DFC/374b6c85-1886-4198-aebf-d6af06a80ff9,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,10,,,,,
pathology_file,0DCXAH,,,0DCUNY_151458.svs_1,0DCUNY_151458.svs,svs,,678265401,3801ed6a5647ea04b81f164a039cbcd0,s3://TBD/,dg.4DFC/c58b8430-b6e2-43e8-bf6f-69a67d939fba,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DCXAT,,,0DCUNY_151458.svs_2,0DCUNY_151458.svs,svs,,678265401,3801ed6a5647ea04b81f164a039cbcd0,s3://TBD/,dg.4DFC/c58b8430-b6e2-43e8-bf6f-69a67d939fba,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,0,,,,,
pathology_file,0DCYO8,,,0DCVXV_103034.svs_1,0DCVXV_103034.svs,svs,,1619727801,2ea0aab84ae1aab7297efe54e0d8ea8f,s3://TBD/,dg.4DFC/de280e4c-8629-486b-900a-4d7c99e28793,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DCYOM,,,0DCVXV_103034.svs_2,0DCVXV_103034.svs,svs,,1619727801,2ea0aab84ae1aab7297efe54e0d8ea8f,s3://TBD/,dg.4DFC/de280e4c-8629-486b-900a-4d7c99e28793,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,0,,,,,
pathology_file,0DD2L4,,,0DCZCC_152043.svs,0DCZCC_152043.svs,svs,,457367039,f7d5ee178598732878d122cb9edac49b,s3://TBD/,dg.4DFC/6b021666-2705-40e5-a74c-848978c499ff,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,10,,,,,
pathology_file,0DD5SD,,,0DD13E_152559.svs,0DD13E_152559.svs,svs,,529094399,463123b7d40bcfa07db226d66f6a0cd5,s3://TBD/,dg.4DFC/f912b735-304a-4c9d-8dfe-61dd0dfcadae,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,0,,,,,
pathology_file,0DD6RU,,,0DD3VL_151924.svs_1,0DD3VL_151924.svs,svs,,1167415281,2b648452bd5c9c9a994a8f92011617a5,s3://TBD/,dg.4DFC/caea232d-474f-4920-9384-7b9d15c3115a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DD6S2,,,0DD3VL_151924.svs_2,0DD3VL_151924.svs,svs,,1167415281,2b648452bd5c9c9a994a8f92011617a5,s3://TBD/,dg.4DFC/caea232d-474f-4920-9384-7b9d15c3115a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,100,0,,,,,
pathology_file,0DD871,,,0DD4F9_152713.svs_1,0DD4F9_152713.svs,svs,,539708875,38086d3ec8a76e86ec2019819238525e,s3://TBD/,dg.4DFC/dac94978-d45c-4b59-a9bb-63048018983b,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DD873,,,0DD4F9_152713.svs_2,0DD4F9_152713.svs,svs,,539708875,38086d3ec8a76e86ec2019819238525e,s3://TBD/,dg.4DFC/dac94978-d45c-4b59-a9bb-63048018983b,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
pathology_file,0DD86Z,,,0DD54T_152426.svs_1,0DD54T_152426.svs,svs,,1684773057,545abb68af88e5c2ad57d9a27a9853bb,s3://TBD/,dg.4DFC/713d605c-c039-4743-8692-be0c8e8ef467,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,0,,,,,
pathology_file,0DD874,,,0DD54T_152426.svs_2,0DD54T_152426.svs,svs,,1684773057,545abb68af88e5c2ad57d9a27a9853bb,s3://TBD/,dg.4DFC/713d605c-c039-4743-8692-be0c8e8ef467,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,0,,,,,
pathology_file,0DDEQG,,,0DD5S4_152242.svs,0DD5S4_152242.svs,svs,,428848393,1c290f85a1a2ecc8acc7cb790bc63b64,s3://TBD/,dg.4DFC/70762d56-3f1c-40b7-b65a-f549701597de,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,90,0,,,,,
pathology_file,0DDA7E,,,0DD6Q5_170354.svs,0DD6Q5_170354.svs,svs,,1520289367,6c1a1f816fd560f6a416fe160de4b462,s3://TBD/,dg.4DFC/c0333339-8da3-4713-928f-e924b25239e0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,60,0,,,,,
pathology_file,0DDC9U,,,0DD8YG_170957.svs_1,0DD8YG_170957.svs,svs,,1328260787,9768ee525d777ad84db2f7684333341e,s3://TBD/,dg.4DFC/851803a2-1fd2-4d6d-8e5d-ba73fc1db137,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,20,,,,,
pathology_file,0DDC9V,,,0DD8YG_170957.svs_2,0DD8YG_170957.svs,svs,,1328260787,9768ee525d777ad84db2f7684333341e,s3://TBD/,dg.4DFC/851803a2-1fd2-4d6d-8e5d-ba73fc1db137,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,20,,,,,
pathology_file,0DDDTO,,,0DDAM0_151744.svs_1,0DDAM0_151744.svs,svs,,312407141,f919ceb12507fe82384a18defef54ca5,s3://TBD/,dg.4DFC/2b5b51bb-11f4-4f5e-97fa-1731710e7c4f,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,90,10,,,,,
pathology_file,0DDDTP,,,0DDAM0_151744.svs_2,0DDAM0_151744.svs,svs,,312407141,f919ceb12507fe82384a18defef54ca5,s3://TBD/,dg.4DFC/2b5b51bb-11f4-4f5e-97fa-1731710e7c4f,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,90,10,,,,,
pathology_file,0DDEQD,,,0DDAWP_153049.svs,0DDAWP_153049.svs,svs,,2611805999,0aa4d3640cd3039e5e51d123691c389c,s3://TBD/,dg.4DFC/e8ef300c-01da-408e-9180-93310c51d9cb,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,80,10,,,,,
pathology_file,0DEYDY,,,0DDBJL_151322.svs,0DDBJL_151322.svs,svs,,594205157,b0534934ed48f0a77535b9c7c71d0fca,s3://TBD/,dg.4DFC/6a19377b-728c-44ba-998b-b65f8eea9c58,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,70,0,,,,,
pathology_file,0DDKDO,,,0DDG5S_152146.svs_1,0DDG5S_152146.svs,svs,,389269183,db309627fded6b26616f004ec1728da1,s3://TBD/,dg.4DFC/eb223aed-9df7-4def-918c-76c944069b07,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,80,10,,,,,
pathology_file,0DDKE0,,,0DDG5S_152146.svs_2,0DDG5S_152146.svs,svs,,389269183,db309627fded6b26616f004ec1728da1,s3://TBD/,dg.4DFC/eb223aed-9df7-4def-918c-76c944069b07,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,80,10,,,,,
pathology_file,0DDTE3,,,0DDJML_171207.svs_1,0DDJML_171207.svs,svs,,2149185187,2759993a092f2e7df212cf2da175a556,s3://TBD/,dg.4DFC/06545ebb-eeeb-4a2f-9b2e-3b99966e01cb,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,10,,,,,
pathology_file,0DDTE4,,,0DDJML_171207.svs_2,0DDJML_171207.svs,svs,,2149185187,2759993a092f2e7df212cf2da175a556,s3://TBD/,dg.4DFC/06545ebb-eeeb-4a2f-9b2e-3b99966e01cb,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,Not applicable,90,10,,,,,
pathology_file,0DDRNZ,,,0DDMNE_171301.svs_1,0DDMNE_171301.svs,svs,,356951485,7df477b96d08f3fb2fe9a28bdaacec21,s3://TBD/,dg.4DFC/bd62da75-8b96-4dd5-b68f-67031b42c5a0,Slide Microscopy,CC by 4.0,40X,OCT,H&E,Not applicable,100,0,,,,,
